character_id,movie_id,character_name,occourences,word_count
208365,101011,caine 607,14,190
208366,101012,mike,271,3802
208367,101012,claire,137,1692
208368,101012,ellie,85,1386
208369,101012,garber,30,830
208370,101012,neil,26,513
208371,101012,tommy,25,242
208372,101012,venza,24,325
208373,101012,koontz,22,565
208374,101012,win,21,342
208375,101013,harry,385,5606
208376,101013,erica,344,4964
208377,101013,marin,123,2238
208378,101013,julian,114,1577
208379,101013,zoe,28,506
208380,101013,lowell,19,177
208381,101013,dave,14,141
208382,101013,harry (v.o.),12,390
208383,101013,dr. martinez,11,209
208384,101014,colter,368,5399
208385,101014,christina,137,2012
208386,101014,goodwin,104,1455
208387,101014,rutledge,79,1128
208388,101014,goodwin (v.o.),53,697
208389,101014,announcer (v.o.),31,744
208390,101014,derek,24,545
208391,101014,conductor,20,346
208392,101014,guzman,12,130
208393,101015,kyle,140,1386
208394,101015,stan,122,1202
208395,101015,cartman,122,1416
208396,101015,kyle's mother,84,1563
208397,101015,satan,71,1075
208398,101015,saddam hussein,57,896
208399,101015,terrance,39,456
208400,101015,mr. mackey,36,550
208401,101015,phillip,35,478
208402,101016,anton,211,2692
208403,101016,jimmy,175,2365
208404,101016,valentina,152,1770
208405,101016,tilda,100,1314
208406,101016,jimmy (cont'd),38,510
208407,101016,wendi (o.s.),36,415
208408,101016,anton (cont'd),29,468
208409,101016,anton (o.s.),17,201
208410,101016,gary (o.s.),15,202
208411,101017,john,223,3421
208412,101017,deborah,168,3303
208413,101017,flor,142,1628
208414,101017,bernice,58,909
208415,101017,evelyn,53,923
208416,101017,deborah (cont'd),48,1072
208417,101017,cristina,46,679
208418,101017,john (cont'd),37,920
208419,101017,narrator,35,1326
208420,101018,theo,217,2138
208421,101018,sheila,115,1432
208422,101018,buzz,91,1504
208423,101018,kastle,76,1474
208424,101018,sid,52,752
208425,101018,breeze,39,422
208426,101018,junior,34,492
208427,101018,millie,21,241
208428,101018,alfie,8,137
208429,101019,scott,365,8536
208430,101019,miller,61,1085
208431,101019,anton,50,716
208432,101019,burch,30,685
208433,101019,laura,25,298
208434,101019,stoddard,23,713
208435,101019,avi,22,551
208436,101019,blake,21,535
208437,101019,assani,20,262
208438,101021,speed,196,2395
208439,101021,pops,89,1123
208440,101021,remmington,77,1697
208441,101021,sprittle,68,721
208442,101021,racer x,52,760
208443,101021,trixie,52,580
208444,101021,sparky,36,460
208445,101021,mom,35,488
208446,101021,katsu,25,196
208447,101022,norman,421,4893
208448,101022,beth,245,3131
208449,101022,barnes,202,2331
208450,101022,harry,170,2124
208451,101022,ted,100,1125
208452,101022,beth (o.s.),45,765
208453,101022,barnes (o.s.),32,510
208454,101022,edmunds,21,231
208455,101022,int.  corridor,16,198
208456,101023,peter,175,1787
208457,101023,ock,136,3112
208458,101023,liz,118,1566
208459,101023,spider-man,110,2037
208460,101023,harry,55,566
208461,101023,weiner,43,637
208462,101023,flash,42,522
208463,101023,thorkel,41,589
208464,101023,roz,40,802
208465,101024,leslie,132,1725
208466,101024,alec,117,1809
208467,101024,kevin,116,1841
208468,101024,billy,90,1319
208469,101024,kirbo,84,1222
208470,101024,jules,81,1382
208471,101024,wendy,71,778
208472,101024,dale,43,666
208473,101024,ki rbo,18,252
208474,101025,kirk,183,2636
208475,101025,spock,103,1844
208476,101025,mccoy,52,838
208477,101025,pike,51,1132
208478,101025,uhura,46,652
208479,101025,spock prime,45,996
208480,101025,nero,29,580
208481,101025,sulu,28,258
208482,101025,chekov,25,322
208483,101026,kirk,279,3357
208484,101026,saavik,94,903
208485,101026,spock,84,1193
208486,101026,bones,66,897
208487,101026,khan,63,1103
208488,101026,carol,51,968
208489,101026,david,42,593
208490,101026,chekov,41,567
208491,101026,terrell,34,463
208492,101027,picard,190,2868
208493,101027,data,69,1320
208494,101027,worf,61,1271
208495,101027,riker,56,885
208496,101027,geordi,52,1032
208497,101027,ruby,45,835
208498,101027,beverly,38,706
208499,101027,borg queen,35,859
208500,101027,troi,31,504
208501,101028,picard,153,2959
208502,101028,kirk,79,1736
208503,101028,data,65,1311
208504,101028,riker,61,1253
208505,101028,soran,46,1337
208506,101028,geordi,43,841
208507,101028,worf,30,490
208508,101028,scotty,30,449
208509,101028,guinan,30,731
208510,101029,picard,255,4203
208511,101029,shinzon,137,2896
208512,101029,data,108,2132
208513,101029,riker,55,726
208514,101029,worf,43,415
208515,101029,geordi,42,698
208516,101029,deanna,38,561
208517,101029,b-9,28,409
208518,101029,beverly,26,486
208519,101030,kirk,231,3788
208520,101030,decker,99,1521
208521,101030,spock,89,1652
208522,101030,"""ilia""",49,927
208523,101030,sulu,37,473
208524,101030,uhura,32,415
208525,101030,scott,25,506
208526,101030,ilia,25,404
208527,101030,chekov,22,318
208528,101031,luke,252,4110
208529,101031,han,151,2988
208530,101031,threepio,119,2821
208531,101031,ben,75,1773
208532,101031,leia,57,1123
208533,101031,vader,42,750
208534,101031,red leader,34,281
208535,101031,biggs,34,659
208536,101031,ext. space,30,516
208537,101032,anakin,192,3712
208538,101032,obi-wan,156,2419
208539,101032,padmé,98,1770
208540,101032,padme,65,958
208541,101032,yoda,29,672
208542,101032,mace windu,27,376
208543,101032,palpatine,24,655
208544,101032,c-3po,23,339
208545,101032,count dooku,22,850
208546,101033,han,107,2444
208547,101033,luke,98,2722
208548,101033,threepio,84,2857
208549,101033,leia,54,1133
208550,101033,vader,37,731
208551,101033,lando,35,664
208552,101033,emperor,31,1147
208553,101033,ben,14,730
208554,101033,ackbar,11,277
208555,101034,anakin: no!!!,1,0
208556,101034,tarkin.,1,0
208557,101034,149 ext. coruscant-cityscape-pre-dawn,1,0
208558,101034,104 ext. utapau-space,1,0
208559,101034,163 ext. alderaan-starcruiser-space,1,0
208560,101034,240 ext. tatooine-sunset,1,0
208561,101034,121 ext. utapau-windmills-day,1,0
208562,101034,167 int. cruiser-cockpit,1,0
208563,101034,161 int. coruscant-padmesapartment-pre-dawn,1,0
208564,101035,han,180,3155
208565,101035,luke,128,2483
208566,101035,leia,114,1329
208567,101035,threepio,92,2069
208568,101035,lando,61,908
208569,101035,vader,56,1392
208570,101035,yoda,36,909
208571,101035,piett,23,294
208572,101035,creature,21,509
208573,101036,finn,139,1957
208574,101036,rey,136,1797
208575,101036,han,122,1638
208576,101036,poe,61,804
208577,101036,kylo ren,54,917
208578,101036,leia,25,288
208579,101036,general hux,22,281
208580,101036,han (cont'd),21,246
208581,101036,rey (cont'd),19,415
208582,101037,fode/beed : -,7,283
208583,101037,qui-gon.,2,319
208584,101037,obi-wan.,2,382
208585,101037,warriors.,1,0
208586,101037,four,1,70
208587,101037,captain panaka.,1,395
208588,101037,shmi.,1,48
208589,101037,"bibble,",1,191
208590,101037,ext. space (fx),1,16
208591,101038,jenny,306,6637
208592,101038,star man,227,3121
208593,101038,shermin,84,1308
208594,101038,fox,35,486
208595,101038,major bell,26,627
208596,101038,man,20,400
208597,101038,lyman,17,354
208598,101038,shermin (v.o.),17,236
208599,101038,fox (v.o.),16,326
208600,101039,johnny,271,3681
208601,101039,carmen,135,1720
208602,101039,rasczak,67,1339
208603,101039,zander,64,853
208604,101039,dizzy,59,852
208605,101039,ace,47,608
208606,101039,carl,37,663
208607,101039,zim,34,690
208608,101039,official voice,27,603
208609,101040,joe,222,2199
208610,101040,walt,191,3030
208611,101040,ann,186,1763
208612,101040,marty,106,1430
208613,101040,doug,83,1248
208614,101040,bob,59,760
208615,101040,claire,54,530
208616,101040,first a.d.,39,416
208617,101040,angle on,38,813
208618,101041,haven,474,7178
208619,101041,charlie,191,2906
208620,101041,iles,89,1472
208621,101041,bristow,77,836
208622,101041,mrs. caslon,54,638
208623,101041,prince,46,778
208624,101041,orville,41,436
208625,101041,pete,32,475
208626,101041,dissolve,27,9
208627,101042,jackie,442,5748
208628,101042,rachel,403,5587
208629,101042,luke,147,1858
208630,101042,annabelle,142,1317
208631,101042,ben,76,874
208632,101042,duncan,10,62
208633,101042,mrs. franklin,7,145
208634,101042,luke (o.s.),6,128
208635,101042,stacy,5,131
208636,101043,hooker,164,2552
208637,101043,gondorff,106,2245
208638,101043,lonnegan,90,1352
208639,101043,twist,44,1000
208640,101043,snyder,31,452
208641,101043,polk,22,637
208642,101043,billie,22,346
208643,101043,eirie kid,20,372
208644,101043,niles,19,294
208645,101044,tom,217,3911
208646,101044,maggie,114,2095
208647,101044,frank,55,947
208648,101044,philip,50,872
208649,101044,jake,23,374
208650,101044,kurt,22,373
208651,101044,adam,22,293
208652,101044,elizabeth,21,325
208653,101044,dorothy,17,310
208654,101045,scooby,71,492
208655,101045,toby,63,815
208656,101045,mikey,56,649
208657,101045,marty,51,630
208658,101045,vi,43,468
208659,101045,fern,30,295
208660,101045,consuelo,29,131
208661,101045,pam (v.o.),26,112
208662,101045,mr scott,26,203
208663,101046,dre,172,3052
208664,101046,eazy,158,3098
208665,101046,cube,102,2459
208666,101046,jerry,74,1700
208667,101046,suge,40,853
208668,101046,ren,30,439
208669,101046,yella,27,397
208670,101046,nicole,25,386
208671,101046,jerry (cont'd),21,504
208672,101047,lenny,305,9176
208673,101047,mace,155,3737
208674,101047,max,86,2909
208675,101047,faith,60,1540
208676,101047,tran,24,665
208677,101047,tick,19,595
208678,101047,spreg,12,871
208679,101047,keith,10,89
208680,101047,strickland,9,130
208681,101048,guy,199,3168
208682,101048,bruno,134,3110
208683,101048,anne,72,1199
208684,101048,med. shot,71,1143
208685,101048,close shot,45,608
208686,101048,barbara,33,593
208687,101048,senator,30,473
208688,101048,closeup,29,329
208689,101048,closeup guy,25,308
208690,101049,cameron,224,2906
208691,101049,eli,173,3028
208692,101049,nina,107,1537
208693,101049,chuck,53,1031
208694,101049,sam,40,530
208695,101049,jake,20,417
208696,101049,eli (cont'd),19,404
208697,101049,cameron (cont'd),18,495
208698,101049,a.d.,16,194
208699,101050,miguel,259,2728
208700,101050,jorge,62,973
208701,101050,osvaldo,36,476
208702,101050,brad,33,431
208703,101050,carmen,30,393
208704,101050,sofia,30,182
208705,101050,anne,25,540
208706,101050,helen,24,422
208707,101050,stu,20,649
208708,101051,diane,101,1655
208709,101051,kansas,73,1097
208710,101051,jack,43,843
208711,101051,lisa (v.o.),38,847
208712,101051,cleo,32,459
208713,101051,lucy,31,393
208714,101051,hannah,27,532
208715,101051,diane (cont'd),21,449
208716,101051,lisa,15,364
208717,101052,gillis,308,4083
208718,101052,norma,196,4017
208719,101052,betty,107,1529
208720,101052,max,68,1105
208721,101052,artie,24,424
208722,101052,sheldrake,18,272
208723,101052,de mille,16,235
208724,101052,demille,13,181
208725,101052,gillis' voice,9,735
208726,101053,rose,254,3423
208727,101053,norah,192,2691
208728,101053,joe,98,1754
208729,101053,lynn,74,909
208730,101053,oscar,57,630
208731,101053,mac,40,551
208732,101053,winston,35,383
208733,101053,paula,18,231
208734,101053,carl,17,364
208735,101054,joe,166,2099
208736,101054,charles,136,2301
208737,101054,cary,74,870
208738,101054,jack,57,1054
208739,101054,alice,49,624
208740,101054,martin,41,384
208741,101054,preston,23,394
208742,101054,nelec,21,321
208743,101054,donny,17,223
208744,101055,seth,255,4167
208745,101055,evan,208,2701
208746,101055,fogell,122,1514
208747,101055,officer slater,70,1105
208748,101055,officer michaels,59,1013
208749,101055,jules,50,774
208750,101055,helen,47,574
208751,101055,seth (cont'd),24,498
208752,101055,evan (cont'd),15,138
208753,101057,selena,151,3639
208754,101057,supergirl,124,1938
208755,101057,ethan,114,1561
208756,101057,zaltar,60,1543
208757,101057,lucy,55,1068
208758,101057,linda,43,600
208759,101057,bianca,34,544
208760,101057,jimmy,29,550
208761,101057,kara,24,351
208762,101058,robbie,160,2398
208763,101058,alex,138,2381
208764,101058,aokee,70,1196
208765,101058,katie,31,397
208766,101058,pipeman,27,457
208767,101058,alex (cont'd),24,753
208768,101058,tiffany,23,369
208769,101058,the colonel,16,377
208770,101058,amy,14,213
208771,101059,greer,224,3439
208772,101059,peters,114,1326
208773,101059,maggie,40,458
208774,101059,greer (cont'd),27,316
208775,101059,stone,25,584
208776,101059,canter,22,434
208777,101059,bobby,14,259
208778,101059,brandon,13,281
208779,101059,boy/canter,12,187
208780,101060,mackelway,172,2827
208781,101060,o'ryan,82,1898
208782,101060,fran,55,729
208783,101060,o'ryan (cont'd),54,2167
208784,101060,charlton,47,1252
208785,101060,mackelway (cont'd),35,789
208786,101060,speck,15,249
208787,101060,charlton (cont'd),13,365
208788,101060,trooper,10,110
208789,101061,todd,226,3793
208790,101061,mrs. lovett,184,4172
208791,101061,judge,66,1028
208792,101061,anthony,56,1207
208793,101061,toby,48,1260
208794,101061,beadle,22,543
208795,101061,pirelli,19,524
208796,101061,beggar woman,18,524
208797,101061,ghosts,16,736
208798,101062,mitchell,173,2499
208799,101062,nicole,124,1385
208800,101062,billy,56,670
208801,101062,dolores,56,1052
208802,101062,sam,55,718
208803,101062,risa,44,497
208804,101062,schwartz,32,281
208805,101062,alison,25,141
208806,101062,zoe,23,306
208807,101063,sidney,347,7407
208808,101063,hunsecker,243,5714
208809,101063,susan,128,2030
208810,101063,steve,84,1668
208811,101063,d'angelo,55,1087
208812,101063,reverse angle,34,886
208813,101063,rita,34,632
208814,101063,kello,27,563
208815,101063,sally,25,429
208816,101064,mike,370,4334
208817,101064,trent,212,2313
208818,101064,sue,83,727
208819,101064,rob,82,937
208820,101064,lorraine,23,323
208821,101064,answering machine,22,590
208822,101064,brunette,21,193
208823,101064,charles,19,186
208824,101064,christy,19,219
208825,101065,stanley,177,2483
208826,101065,gabriel,177,3435
208827,101065,ginger,72,1012
208828,101065,roberts,58,850
208829,101065,reisman,15,177
208830,101065,gabriel (v.o.),12,232
208831,101065,kaplan,12,152
208832,101065,a.d. joy,11,110
208833,101065,fade in:,10,0
208834,101066,caden,367,3839
208835,101066,hazel,151,1674
208836,101066,claire,67,976
208837,101066,olive,40,387
208838,101066,tammy,39,464
208839,101066,adele,39,485
208840,101066,caden (cont'd),26,253
208841,101066,sammy,25,329
208842,101066,millicent,19,262
208843,101067,bob,62,1213
208844,101067,bennett,58,1097
208845,101067,(beat),32,778
208846,101067,bryan,28,571
208847,101067,prince nasir,20,583
208848,101067,wasim,19,243
208849,101067,sydney,19,374
208850,101067,jimmy,18,392
208851,101067,whiting,16,280
208852,101068,curtis,228,2654
208853,101068,samantha,118,1751
208854,101068,curtis (cont'd),59,1608
208855,101068,dewart,38,389
208856,101068,samantha (cont'd),26,538
208857,101068,kyle,20,187
208858,101068,jim,15,245
208859,101068,doctor shannan,13,194
208860,101068,sarah,11,78
208861,101069,grace,295,4551
208862,101069,costa,151,2134
208863,101069,inspector laval,72,1158
208864,101069,asher,41,928
208865,101069,director gillet,38,524
208866,101069,mrs. asher,23,548
208867,101069,inspector reynaud,22,288
208868,101069,martin,16,94
208869,101069,dan,15,282
208870,101070,blue,179,2498
208871,101070,prescott,152,2161
208872,101070,green,71,696
208873,101070,correll,42,895
208874,101070,warren,42,801
208875,101070,mayor,38,409
208876,101070,radio (garber),34,340
208877,101070,caz,32,365
208878,101070,daniels,28,317
208879,101071,steve,233,4913
208880,101071,furtwängler,77,1670
208881,101071,david,56,1039
208882,101071,emmi,46,727
208883,101071,rode,43,861
208884,101071,dymshitz,24,582
208885,101071,werner,12,180
208886,101071,schlee,11,314
208887,101071,wallace,10,310
208888,101072,ripley,305,3757
208889,101072,dickie,129,2379
208890,101072,marge,106,1313
208891,101072,peter,71,883
208892,101072,meredith,41,720
208893,101072,roverini,27,317
208894,101072,herbert greenleaf,25,557
208895,101072,freddie,21,586
208896,101072,verrecchia,12,174
208897,101073,rocklin,261,4256
208898,101073,dave,128,2662
208899,101073,arly,97,1758
208900,101073,miss martin,78,1455
208901,101073,garvey,65,1203
208902,101073,harolday,45,827
208903,101073,clint,41,898
208904,101073,jackson,39,608
208905,101073,clara,38,702
208906,101074,tamara,163,1677
208907,101074,nicholas,163,1720
208908,101074,beth,160,1841
208909,101074,glen,122,1395
208910,101074,andy,110,1187
208911,101074,jody,109,1276
208912,101074,casey,79,684
208913,101074,ben,74,835
208914,101074,tamara (cont'd),16,212
208915,101075,travis,234,4139
208916,101075,betsy,96,1261
208917,101075,iris,66,927
208918,101075,wizard,45,851
208919,101075,tom,39,573
208920,101075,dough-boy,29,379
208921,101075,travis (v.o.),26,1344
208922,101075,sport,20,500
208923,101075,andy,19,677
208924,101076,john,301,3510
208925,101076,ted,201,3485
208926,101076,lori,151,1861
208927,101076,rex,32,591
208928,101076,narrator (v.o.),23,805
208929,101076,(beat),19,312
208930,101076,donny,19,331
208931,101076,john (cont'd),18,329
208932,101076,ted (cont'd),17,272
208933,101077,sarah,162,3592
208934,101077,reese,123,2360
208935,101077,vukovich,31,479
208936,101077,traxler,20,271
208937,101077,ginger,19,331
208938,101077,silberman,18,220
208939,101077,terminator,15,190
208940,101077,clerk,7,103
208941,101077,breen,7,79
208942,101078,john,142,4610
208943,101078,terminator,108,3210
208944,101078,sarah,86,2986
208945,101078,dyson,43,1223
208946,101078,silberman,21,1818
208947,101078,salceda,11,369
208948,101078,tarissa,10,233
208949,101078,sarah (v.o.),8,519
208950,101078,tim,7,281
208951,101079,marcus,152,1046
