character_id,movie_id,character_name,occourences,word_count
201126,100135,roderick (v.o.),217,9241
201127,100135,roderick,192,3989
201128,100135,countess,36,882
201129,100135,chevalier,33,612
201130,100135,captain grogan,29,1031
201131,100135,captain galgenstein,26,912
201132,100135,dorothy,20,520
201133,100135,harry,18,411
201134,100135,patrick,16,230
201135,100136,barton,306,4601
201136,100136,charlie,146,2759
201137,100136,audrey,47,685
201138,100136,lipnik,44,1780
201139,100136,his pov,35,890
201140,100136,mayhew,35,676
201141,100136,mastrionotti,34,362
201142,100136,deutsch,34,309
201143,100136,geisler,31,640
201144,100137,hardy,273,4438
201145,100137,osborne,164,1821
201146,100137,dunbar,119,1448
201147,100137,kendall,89,1403
201148,100137,pike,67,1182
201149,100137,styles,66,981
201150,100137,west,43,1276
201151,100137,mueller,41,564
201152,100137,childs,30,474
201153,100138,nick,316,3935
201154,100138,catherine,210,3301
201155,100138,gus,90,1548
201156,100138,beth,76,1278
201157,100138,lt. walker,62,942
201158,100138,andrews,15,251
201159,100138,the woman,14,120
201160,100138,detective,12,155
201161,100138,talcott,10,82
201162,100139,basquiat,244,3130
201163,100139,gina,55,703
201164,100139,rene,42,710
201165,100139,andy warhol,34,557
201166,100139,benny,31,506
201167,100139,basquiat (cont'd),23,331
201168,100139,albert milo,21,452
201169,100139,annina nosei,18,332
201170,100139,interviewer,17,194
201171,100140,vicki,115,1554
201172,100140,knox,74,1290
201173,100140,bruce,71,1688
201174,100140,joker,51,1164
201175,100140,batman,31,668
201176,100140,jack,19,334
201177,100140,eckhardt,13,221
201178,100140,dent,12,190
201179,100140,grissom,11,272
201180,100141,bruce,112,1410
201181,100141,selina,68,1726
201182,100141,penguin,54,843
201183,100141,alfred,48,654
201184,100141,vicki,45,689
201185,100141,tiptree,25,459
201186,100141,gordon,23,417
201187,100141,catwoman,16,371
201188,100141,provost,14,310
201189,100146,mathieu,86,2791
201190,100146,ali,69,871
201191,100146,kader,35,739
201192,100146,speaker,19,1035
201193,100146,ben m'hidi,19,502
201194,100146,assistant commissioner,16,401
201195,100146,captain,12,174
201196,100146,algerian,12,78
201197,100146,para,10,78
201198,100147,kelly,374,5192
201199,100147,bart,166,2284
201200,100147,tabby,77,837
201201,100147,eve,54,1010
201202,100147,lance,36,645
201203,100147,sarah,33,360
201204,100147,abe,24,351
201205,100147,german officer,17,345
201206,100147,a.d.,12,213
201207,100148,sgt. nantz,218,3717
201208,100148,lt. martinez,68,1158
201209,100148,pvt. imlay,60,797
201210,100148,cpl. correggio,39,605
201211,100148,pvt. kerns,35,534
201212,100148,cpl. stavrou,33,578
201213,100148,cpl. harris,28,353
201214,100148,michele,19,226
201215,100148,pvt. lenihan,14,182
201216,100149,richard,177,82
201217,100149,francoise,41,1
201218,100149,sal,34,1
201219,100149,etienne,25,1
201220,100149,richard (v.o.),23,0
201221,100149,christo,8,0
201222,100149,zeph,8,0
201223,100149,farmer,6,0
201224,100149,keaty,4,1
201225,100150,david,180,4621
201226,100150,grierson,60,1425
201227,100150,alison,55,992
201228,100150,bernie,38,945
201229,100150,kevin,32,714
201230,100150,bean,26,564
201231,100150,annie,21,296
201232,100150,jennifer,20,271
201233,100150,reynolds,15,309
201234,100151,commandant,106,2156
201235,100151,commandant (cont'd),89,2500
201236,100151,agu (v.o.),65,2519
201237,100151,agu,58,1058
201238,100151,two-i-c,35,589
201239,100151,father,31,812
201240,100151,agu (cont'd),22,538
201241,100151,preacher,17,320
201242,100151,goodblood,12,378
201243,100152,wink,63,1056
201244,100152,hushpuppy,56,876
201245,100152,wink (cont'd),52,1101
201246,100152,hushpuppy (v.o.),37,1201
201247,100152,miss bathsheba,13,187
201248,100152,walrus,11,140
201249,100152,cook (cont'd),9,193
201250,100152,jean battiste,8,94
201251,100152,hushpuppy (cont'd),8,156
201252,100153,belle,122,1955
201253,100153,lumière,70,1242
201254,100153,gaston,63,1362
201255,100153,maurice,50,974
201256,100153,cogsworth,48,651
201257,100153,lefou,36,583
201258,100153,the beast,34,681
201259,100153,mrs. potts,31,577
201260,100153,lumière (cont'd),22,539
201261,100154,butt-head,152,1065
201262,100154,beavis,134,972
201263,100154,flemming,52,724
201264,100154,muddy,28,319
201265,100154,bork,27,294
201266,100154,b&b,26,155
201267,100154,dallas,23,213
201268,100154,beavis/cornholio,20,157
201269,100154,tom,19,245
201270,100155,oliver,253,2883
201271,100155,hal,117,1511
201272,100155,anna,93,1122
201273,100155,oliver (v.o.),48,843
201274,100155,andy,28,415
201275,100155,elliott,25,215
201276,100155,georgia,23,287
201277,100155,oliver (cont'd),19,354
201278,100155,anna (v.o.),13,215
201279,100156,hector,403,7482
201280,100156,bobby,64,1164
201281,100156,betsy,55,962
201282,100156,lucinnius,54,1355
201283,100156,beatrice,49,1357
201284,100156,dom paulo,48,1218
201285,100156,priest,38,1185
201286,100156,francisco,34,551
201287,100156,thomas,24,331
201288,100157,craig,201,2644
201289,100157,lotte,123,1582
201290,100157,maxine,109,1466
201291,100157,malkovich,91,1097
201292,100157,lester,87,1519
201293,100157,flemmer,24,327
201294,100157,floris,15,198
201295,100157,mantini,14,208
201296,100157,erroll,9,191
201297,100158,chance,315,3519
201298,100158,eve,112,1811
201299,100158,rand,82,1757
201300,100158,president,56,827
201301,100158,allenby,55,855
201302,100158,franklin,48,695
201303,100158,skrapinov,27,497
201304,100158,dupont,18,470
201305,100158,louise,16,533
201306,100159,danny,341,4196
201307,100159,carla,79,726
201308,100159,guy,41,381
201309,100159,curtis,35,695
201310,100159,billings,33,288
201311,100159,kyle,27,257
201312,100159,miriam,24,354
201313,100159,lina,23,253
201314,100159,mrs. moebius,22,310
201315,100160,dido,176,2774
201316,100160,lord mansfield,115,1888
201317,100160,john,109,2115
201318,100160,elizabeth,77,1092
201319,100160,lady mansfield,66,1032
201320,100160,lady ashford,33,692
201321,100160,lady mary,31,668
201322,100160,oliver,27,475
201323,100160,dido (cont'd),17,372
201324,100161,sethe,298,5501
201325,100161,paul,207,3671
201326,100161,denver,143,2235
201327,100161,stamp paid,91,1167
201328,100161,beloved,62,1008
201329,100161,baby suggs,57,1669
201330,100161,ella,36,637
201331,100161,amy,34,739
201332,100161,sethe (vo),21,1069
201333,100163,evelyn,110,1314
201334,100163,sonny,101,1649
201335,100163,douglas,85,1000
201336,100163,jean,76,990
201337,100163,madge,70,620
201338,100163,muriel,65,758
201339,100163,graham,65,1022
201340,100163,norman,63,609
201341,100163,(beat),44,756
201342,100164,josh,313,2883
201343,100164,susan,143,1271
201344,100164,billy,99,738
201345,100164,paul,62,649
201346,100164,man,45,368
201347,100164,mr. m,36,265
201348,100164,mom,35,292
201349,100164,woman,21,148
201350,100164,cynthia,12,41
201351,100165,enzo,215,3674
201352,100165,jacques,196,2448
201353,100165,johana,194,2330
201354,100165,uncle louis,28,622
201355,100165,lawrence,27,622
201356,100165,roberto,22,380
201357,100165,novelli,20,378
201358,100165,sally,17,184
201359,100165,duffy,16,126
201360,100166,walter,285,4416
201361,100166,margaret,212,2707
201362,100166,jane,36,357
201363,100166,dee-ann,31,373
201364,100166,(beat),29,593
201365,100166,judge,18,335
201366,100166,ruben,17,132
201367,100166,dick,15,178
201368,100166,later,12,148
201369,100167,edward,241,5204
201370,100167,will,122,2005
201371,100167,sandra,60,1178
201372,100167,edward (v.o.),49,1791
201373,100167,josephine,43,447
201374,100167,jenny,41,920
201375,100167,amos,24,601
201376,100167,jenny (v.o.),16,455
201377,100167,norther winslow,16,438
201378,100168,dude,411,4996
201379,100168,walter,263,3432
201380,100168,maude,61,980
201381,100168,lebowski,44,830
201382,100168,donny,41,234
201383,100168,brandt,24,382
201384,100168,voice,22,490
201385,100168,the stranger,17,345
201386,100168,young man,17,204
201387,100169,kumail,367,4875
201388,100169,emily,161,1978
201389,100169,terry,113,1520
201390,100169,beth,89,1167
201391,100169,kumail (cont'd),43,935
201392,100169,chris,38,495
201393,100169,cj,31,521
201394,100169,sharmeen,28,379
201395,100169,naveed,25,349
201396,100170,paul,172,3430
201397,100170,ted,165,2773
201398,100170,tiffany,74,1609
201399,100170,gary,73,1266
201400,100170,margaret,61,914
201401,100170,jimbo,57,825
201402,100170,raymond,54,1177
201403,100170,cam,29,411
201404,100170,detective boyle,19,376
201405,100171,riggan,313,3986
201406,100171,mike,154,1986
201407,100171,sam,103,1299
201408,100171,jake,80,1320
201409,100171,lesley,72,946
201410,100171,laura,59,692
201411,100171,sylvia,49,591
201412,100171,riggan (cont'd),28,794
201413,100171,birdman (v.o.),21,657
201414,100172,melanie,355,3592
201415,100172,mitch,271,3045
201416,100172,lydia,110,1467
201417,100172,annie,82,1597
201418,100172,cathy,40,559
201419,100172,mrs. bundy,38,511
201420,100172,clerk,29,316
201421,100172,sholes,24,244
201422,100172,deke,23,216
201423,100173,john,239,3236
201424,100173,nadia,165,1809
201425,100173,yuri,79,1810
201426,100173,alexei,32,457
201427,100173,branch manager,11,139
201428,100173,clare,6,56
201429,100173,moseley,5,66
201430,100173,voice over,5,76
201431,100173,waitress,5,39
201432,100174,bucky,349,4713
201433,100174,lee,84,1782
201434,100174,russ millard,79,1328
201435,100174,voice over,62,2504
201436,100174,kay,55,1131
201437,100174,madeleine,53,1222
201438,100174,jane chambers,27,541
201439,100174,ellis loew,20,619
201440,100174,vogel,20,602
201441,100175,t'challa,111,1569
201442,100175,ross,59,844
201443,100175,nakia,58,751
201444,100175,",",49,838
201445,100175,shuri,45,612
201446,100175,killmonger,45,964
201447,100175,okoye,43,633
201448,100175,(in xhosa),37,369
201449,100175,klaue,35,821
201450,100176,nick,299,3747
201451,100176,ich,120,1725
201452,100176,charlie,77,1303
201453,100176,joyce,55,623
201454,100176,kobo,40,788
201455,100176,sugai,25,554
201456,100176,ohashi,22,305
201457,100176,oliver,17,249
201458,100176,connie,7,88
201459,100177,lazarus,271,6516
201460,100177,rae,181,3471
201461,100177,ronnie,58,1358
201462,100177,r.l.,57,1175
201463,100177,angela,38,549
201464,100177,gill,32,676
201465,100177,tehronne,29,701
201466,100177,rose,19,285
201467,100177,lincoln,18,297
201468,100178,nina,169,1663
201469,100178,leroy,66,1184
201470,100178,erica,64,839
201471,100178,leroy (cont'd),63,1420
201472,100178,lily,61,645
201473,100178,lily (cont'd),26,540
201474,100178,nina (cont'd),19,358
201475,100178,erica (cont'd),15,222
201476,100178,andrew,12,81
201477,100179,ron stallworth,276,3346
201478,100179,flip,152,1711
201479,100179,felix,104,1378
201480,100179,patrice,66,964
201481,100179,chief bridges,46,651
201482,100179,devin davis,45,751
201483,100179,walter,36,579
201484,100179,ivanhoe,26,252
201485,100179,walker,22,202
201486,100180,blade,151,2898
201487,100180,karen,123,1820
201488,100180,frost,93,3222
201489,100180,whistler,57,1884
201490,100180,quinn,17,640
201491,100180,miracia,15,367
201492,100180,curtis,13,213
201493,100180,gideon,12,327
201494,100180,vanessa,12,243
201495,100181,blade,120,3104
201496,100181,whistler,60,1207
201497,100181,nyssa,55,1280
201498,100181,scud,36,754
201499,100181,damaskinos,23,579
201500,100181,reinhardt,22,594
201501,100181,blade (cont'd),19,460
201502,100181,chupa,17,438
201503,100181,asad,16,286
201504,100182,deckard,200,2934
201505,100182,batty,98,2160
201506,100182,rachael,82,1338
201507,100182,sebastian,66,819
201508,100182,tyrell,43,757
201509,100182,leon,40,689
201510,100182,pris,33,976
201511,100182,holden,25,604
201512,100182,bryant,20,583
201513,100183,king,77,2156
201514,100183,blade,69,1188
201515,100183,danica,39,927
201516,100183,drake,37,1022
201517,100183,abigail,28,616
201518,100183,vance,26,890
201519,100183,sommerfield,15,642
201520,100183,cumberland,12,354
201521,100183,whistler,10,239
201522,100184,adam,368,4189
201523,100184,eve,273,2871
201524,100184,calvin,138,2123
201525,100184,troy,124,1377
201526,100184,helen,113,1393
201527,100184,soda jerk,25,445
201528,100184,cliff,19,324
201529,100184,aron,18,300
201530,100184,miss sweet,12,65
201531,100185,leigh anne,234,3057
201532,100185,michael,127,1046
201533,100185,sean,98,1236
201534,100185,cotton,53,798
201535,100185,si,38,511
201536,100185,granger,25,355
201537,100185,miss sue,19,330
201538,100185,collins,16,218
201539,100185,alton,14,244
201540,100186,marc,103,1308
201541,100186,rebecca,102,1412
201542,100186,nicki,82,1332
201543,100186,sam,39,439
201544,100186,laurie,37,457
201545,100186,chloe,35,274
201546,100186,detective,16,197
201547,100186,rebecca (cont'd),14,136
201548,100186,nicki (cont'd),11,143
201549,100187,alex,233,3052
201550,100187,jason,189,2265
201551,100187,gabriella,129,1236
201552,100187,victor,79,1047
201553,100187,suzanne,75,988
201554,100187,henry,33,490
201555,100187,dina,16,161
201556,100187,frank,9,136
201557,100187,mike,9,92
201558,100188,ray,101,1356
201559,100188,abby,92,1301
201560,100188,marty,91,1259
201561,100188,meurice,64,1178
201562,100188,visser,57,1193
201563,100188,abby's pov,24,569
201564,100188,ray's pov,22,396
201565,100188,man,17,142
201566,100188,woman,17,150
201567,100189,george,363,3792
201568,100189,diego,86,1383
201569,100189,mirtha,44,588
201570,100189,george (cont'd),37,743
201571,100189,barbara,36,263
201572,100189,fred,34,373
201573,100189,derek,32,415
201574,100189,tuna,30,453
201575,100189,kristina,29,192
201576,100190,cindy,203,3078
201577,100190,dean,168,2996
201578,100190,dean (cont'd),69,1304
201579,100190,cindy (cont'd),32,734
201580,100190,bobby,25,286
201581,100190,frankie,14,233
201582,100190,jerry,13,342
201583,100190,glenda,9,143
201584,100190,doctor,8,172
201585,100191,jeffrey,373,5124
201586,100191,sandy,150,1890
201587,100191,dorothy,144,2489
201588,100191,frank,64,1653
201589,100191,detective williams,42,640
201590,100191,mrs. williams,22,279
201591,100191,mike,21,381
201592,100191,mrs. beaumont,18,317
201593,100191,aunt barbara,14,228
201594,100194,racine,334,4330
201595,100194,matty,235,4215
201596,100194,lowenstein,58,1492
201597,100194,grace,39,844
201598,100194,walker,38,976
201599,100194,hardin,29,827
201600,100194,teddy,15,474
201601,100194,stella,15,161
201602,100194,beverly,12,118
201603,100195,dulaney,319,5021
201604,100195,cardenas,142,1958
201605,100195,rebecca,108,2852
201606,100195,joanne,63,888
201607,100195,sharon,47,641
201608,100195,biggs,28,622
201609,100195,judge burnham,28,571
201610,100195,roston,27,524
201611,100195,dr. paley,24,235
201612,100196,frank,294,3982
201613,100196,rachel,225,4373
201614,100196,devaney,76,1083
201615,100196,spector,70,1306
201616,100196,nicki,39,705
201617,100196,fletcher,25,365
201618,100196,herb,24,513
201619,100196,portman,23,351
201620,100196,henry,22,335
201621,100197,patrick,100,1883
201622,100197,pearl,65,1653
201623,100197,bill,55,824
201624,100197,jeremiah,55,818
201625,100197,cinnabar,53,997
201626,100197,bones,52,1282
201627,100197,maurice,49,954
201628,100197,mack,31,588
201629,100197,lupovich,25,632
201630,100198,sherman,280,3446
201631,100198,maria,108,1510
201632,100198,peter,104,1032
201633,100198,kramer,67,676
201634,100198,judy,42,835
201635,100198,martin,36,466
201636,100198,killian,33,687
201637,100198,weiss,31,785
201638,100198,peter (v.o.),29,1039
201639,100199,clyde,234,5598
201640,100199,bonnie,179,3413
201641,100199,buck,79,2376
201642,100199,c.w.,75,1236
201643,100199,blanche,40,884
201644,100199,malcolm,22,408
201645,100199,eugene,13,257
201646,100199,farmer,12,360
201647,100199,hamer,11,484
201648,100200,dirk,345,3909
201649,100200,jack,230,3112
201650,100200,amber,93,1259
201651,100200,colonel,70,1021
201652,100200,reed,68,531
201653,100200,rollergirl,60,488
201654,100200,buck,59,827
201655,100200,todd,50,707
201656,100200,scotty j.,47,486
201657,100201,eli,237,2690
201658,100201,solara,149,1121
201659,100201,carnegie,122,2228
201660,100201,redridge,54,519
201661,100201,claudia,40,497
201662,100201,(beat),24,558
201663,100201,engineer,21,169
201664,100201,lombardi,15,188
201665,100201,george,13,90
201666,100202,eunice,118,1716
201667,100202,connor,105,829
201668,100202,murphy,100,724
201669,100202,romeo,77,1021
201670,100202,greenly,40,527
201671,100202,duffy,36,412
201672,100202,george,29,341
201673,100202,poppa m,29,262
201674,100202,dolly,29,403
201675,100203,smecker,149,4362
201676,100203,connor,139,2333
201677,100203,rocco,125,2565
201678,100203,murphy,111,1720
201679,100203,priest,23,356
201680,100203,yakavetta,21,565
201681,100203,greenly,19,503
201682,100203,duffy,18,280
201683,100203,mom,16,310
201684,100204,dignan,450,5807
201685,100204,anthony,349,3584
201686,100204,bob,171,1380
201687,100204,mr. henry,63,1061
201688,100204,applejack,25,401
201689,100204,man,16,221
201690,100204,future man,16,142
201691,100204,dignan (vo),9,96
201692,100204,inez,8,29
201693,100205,violet,275,3802
201694,100205,caesar,255,3957
201695,100205,corky,187,2408
201696,100205,mickey,39,693
201697,100205,johnnie,31,455
201698,100205,corky (v.o.),25,522
201699,100205,violet (v.o.),22,315
201700,100205,gino,21,353
201701,100205,caesar (v.o.),12,85
201702,100206,milo,336,3309
201703,100206,cass,254,2053
201704,100206,sid,43,546
201705,100206,bobby,27,375
201706,100206,stewart,24,172
201707,100206,dwight,14,87
201708,100206,lorraine,12,155
201709,100206,jimmy,10,131
201710,100206,teresa,10,99
201711,100207,bourne,185,3540
201712,100207,marie,123,2033
201713,100207,conklin,55,970
201714,100207,abbott,27,304
201715,100207,wombosi,22,1038
201716,100207,the man,18,482
201717,100207,giancarlo,12,274
201718,100207,zorn,12,215
201719,100207,clerk,11,115
201720,100208,bourne,88,413
201721,100208,pamela,73,370
201722,100208,abbott,53,291
201723,100208,nicky,34,195
201724,100208,cronin,22,131
201725,100208,marie,20,92
201726,100208,zorn,15,68
201727,100208,jarda,15,80
201728,100208,irena,13,44
201729,100209,vosen,126,1696
201730,100209,bourne,76,1042
201731,100209,landy,66,748
201732,100209,wills,30,432
201733,100209,ross,19,197
201734,100209,nicky,19,197
201735,100209,hirsch,19,310
201736,100209,kramer,13,193
201737,100209,bourne (v.o.),12,127
201738,100210,norma,199,2403
201739,100210,arthur,167,1861
201740,100210,arlington,50,730
201741,100210,walter,46,610
201742,100210,(beat),38,668
201743,100210,dana,26,334
201744,100210,bevilacqua,21,359
201745,100210,jim,20,202
201746,100210,arlington (cont'd),17,392
201747,100211,eggs,98,1743
201748,100211,winnie,78,1020
201749,100211,snatcher,67,1576
201750,100211,lord portley-rind,53,959
201751,100211,mr. pickles,48,766
201752,100211,mr. trout,41,593
201753,100211,winnie (cont'd),33,679
201754,100211,eggs (cont'd),29,731
201755,100211,snatcher (cont'd),27,755
201756,100212,mason,426,3385
201757,100212,dad,294,4101
201758,100212,mom,204,2447
201759,100212,samantha,194,1437
201760,100212,bill,70,1013
201761,100212,sheena,62,579
201762,100212,dad (cont'd),46,1071
201763,100212,annie,30,240
201764,100212,grandma,29,247
201765,100213,wallace,110,3102
201766,100213,princess,63,1428
201767,100213,william,56,1176
201768,100213,hamish,38,611
201769,100213,longshanks,34,811
201770,100213,robert,33,555
201771,100213,edward,30,703
201772,100213,craig,26,606
201773,100213,campbell,23,554
201774,100214,sam,353,3352
201775,100214,jill,93,646
201776,100214,jack,71,1236
201777,100214,kurtzman,37,478
201778,100214,spoor,32,246
201779,100214,mother,29,356
201780,100214,helpmann,28,818
201781,100214,dowser,24,64
201782,100214,mrs terrain,21,287
201783,100215,i,11,1431
201784,100215,a:,7,633
201785,100215,a.,4,319
201786,100215,r:,3,327
201787,100215,you,3,315
201788,100215,-,3,353
201789,100215,a .:,2,79
201790,100215,free!,2,289
201791,100215,...,2,140
201792,100216,jeff,259,4140
201793,100216,red,88,1949
201794,100216,amy,75,930
201795,100216,earl,43,905
201796,100216,sheriff boyd,39,745
201797,100216,billy,24,443
201798,100216,bartender,16,263
201799,100216,highway,11,222
201800,100216,calhoun,11,135
201801,100217,bender,209,2976
201802,100217,claire,152,1566
201803,100217,andrew,137,1693
201804,100217,brian,116,1644
201805,100217,vernon,83,1673
201806,100217,allison,70,628
201807,100217,carl,21,209
201808,100217,brian's mother,4,45
201809,100217,vernon (os),4,38
201810,100218,dave,136,1563
201811,100218,mr. blase,100,1656
201812,100218,567,80,51
201813,100218,cyril,64,1115
201814,100218,mrs. blase,49,590
201815,100218,moocher,42,545
201816,100218,mike,41,654
201817,100218,x,37,221
201818,100218,katherine,24,288
201819,100219,brendan,378,3932
201820,100219,the brain,106,1052
201821,100219,laura,67,729
201822,100219,pin,67,689
201823,100219,tugger,46,476
201824,100219,kara,31,271
201825,100219,dode,31,352
201826,100219,emily,17,252
201827,100219,trueman,17,327
201828,100220,annie,472,5512
201829,100220,lillian,130,1678
201830,100220,helen,121,1703
201831,100220,rhodes,65,1167
201832,100220,megan,46,554
201833,100220,annie (cont'd),42,924
201834,100220,dana,41,571
201835,100220,becca,38,446
201836,100220,leslie,33,397
201837,100221,frank,241,2877
201838,100221,mary,73,1692
201839,100221,walls,48,863
201840,100221,marcus,48,831
201841,100221,larry,45,843
201842,100221,hazmat,25,717
201843,100221,coates,23,569
201844,100221,noel,21,447
201845,100221,frank (cont'd),18,308
201846,100222,jane,317,4707
201847,100222,tom,277,4058
201848,100222,aaron,222,3788
201849,100222,ernie,46,715
201850,100222,buddy,40,591
201851,100222,blair,37,564
201852,100222,jennifer,23,428
201853,100222,paul,20,416
201854,100222,on jane,17,251
201855,100223,hale,194,2675
201856,100223,deakins,135,2341
201857,100223,terry,106,1362
201858,100223,wilkins,38,539
201859,100223,baird,26,300
201860,100223,giles,24,327
201861,100223,pritchett,19,204
201862,100223,the helicopter,16,149
201863,100223,kelly,16,215
201864,100224,harry,150,1695
201865,100224,judit,142,1890
201866,100224,lena,140,1568
201867,100224,diego,121,1334
201868,100224,mateo,117,1363
201869,100224,pina,41,392
201870,100224,ernesto s.,35,284
201871,100224,chon,32,670
201872,100224,ernesto,23,335
201873,100225,bloom,256,4760
201874,100225,stephen,158,3096
201875,100225,penelope,152,2410
201876,100225,narrator,29,773
201877,100225,the curator,26,642
201878,100225,diamond dog,9,476
201879,100225,the turk,8,147
201880,100225,bloom (v.o.),7,345
201881,100225,rose,7,122
201882,100226,bruce,349,6352
201883,100226,grace,147,2000
201884,100226,god,50,972
201885,100226,debbie,38,472
201886,100226,jack,37,612
201887,100226,bobby,24,421
201888,100226,susan,20,344
201889,100226,janitor,15,249
201890,100226,evan,14,421
201891,100227,buffy,282,3774
201892,100227,pike,111,1999
201893,100227,merrick,110,1556
201894,100227,kimberly,57,764
201895,100227,nicole,51,495
201896,100227,jeffrey,44,599
201897,100227,lothos,41,1082
201898,100227,benny,34,550
201899,100227,jennifer,33,316
201900,100228,annie,194,3698
201901,100228,crash,188,3824
201902,100228,nuke,164,2407
201903,100228,skip,61,1423
201904,100228,ebby,38,418
201905,100228,larry,21,286
201906,100228,annie (v.o.),20,845
201907,100228,millie,19,209
201908,100228,deke,14,224
201909,100229,paul,365,5692
201910,100229,dan,118,1542
201911,100229,jabir,64,698
201912,100229,alan davenport,32,668
201913,100229,paul (cont'd),31,1856
201914,100229,rebecca,30,337
201915,100229,donna,17,166
201916,100229,linda,16,170
201917,100229,maryanne,13,64
201918,100230,ali,317,3732
201919,100230,jack,145,1702
201920,100230,tess,103,1722
201921,100230,marcus,70,897
201922,100230,ali (cont'd),68,832
201923,100230,sean,58,1189
201924,100230,nikki,38,429
201925,100230,jack (cont'd),33,592
201926,100230,tess (cont'd),25,603
201927,100231,linda,202,2104
201928,100231,harry,119,1758
201929,100231,chad,114,1046
201930,100231,osbourne,106,1374
201931,100231,katie,70,605
201932,100231,ted,57,558
201933,100231,palmer,51,471
201934,100231,gardner chubb,39,249
201935,100231,harry (cont'd),38,617
201936,100232,max,431,5677
201937,100232,julie,163,2226
201938,100232,charles,132,1666
201939,100232,beth,87,1016
201940,100232,sam,82,1127
201941,100232,tommy,30,374
201942,100232,amanda,30,355
201943,100232,scott,21,172
201944,100232,jen,19,195
201945,100233,evan,316,6888
201946,100233,kayleigh,105,1821
201947,100233,andrea,74,1056
201948,100233,tommy,42,1027
201949,100233,dr. redfield,41,859
201950,100233,lenny,30,602
201951,100233,mr. miller,26,564
201952,100233,thumper,20,302
201953,100233,flash!,14,0
201954,100234,cable guy,329,7412
201955,100234,steven,310,3817
201956,100234,robin,102,884
201957,100234,rick,40,644
201958,100234,earl,18,318
